First_pokemon,First_Name,Second_pokemon,Second_Name,Winner,Winner_Name
458,Burmy,197,Mega Ampharos,197,Mega Ampharos
799,Hoopa Unbound,558,Tepig,799,Hoopa Unbound
586,Gigalith,566,Lillipup,586,Gigalith
51,Vileplume,709,Landorus Incarnate Forme,709,Landorus Incarnate Forme
203,Hoppip,58,Meowth,58,Meowth
778,Klefki,723,Braixen,778,Klefki
579,Pidove,467,Floatzel,467,Floatzel
658,Galvantula,326,Delcatty,658,Galvantula
474,Drifblim,337,Mega Medicham,474,Drifblim
465,Pachirisu,232,Heracross,465,Pachirisu
667,Elgyem,154,Aerodactyl,154,Aerodactyl
277,Torchic,457,Bastiodon,277,Torchic
429,Deoxys Normal Forme,535,Frost Rotom,429,Deoxys Normal Forme
629,Archeops,408,Shelgon,629,Archeops
299,Shiftry,617,Darmanitan Zen Mode,299,Shiftry
455,Rampardos,630,Trubbish,630,Trubbish
234,Sneasel,471,Gastrodon,234,Sneasel
733,Scatterbug,510,Snover,510,Snover
472,Ambipom,492,Gible,472,Ambipom
507,Finneon,256,Tyrogue,507,Finneon
446,Bibarel,719,Chespin,446,Bibarel
340,Mega Manectric,606,Scolipede,340,Mega Manectric
510,Snover,729,Diggersby,729,Diggersby
42,Clefable,339,Manectric,339,Manectric
691,Vullaby,559,Pignite,691,Vullaby
88,Mega Slowbro,735,Vivillon,735,Vivillon
43,Vulpix,376,Baltoy,43,Vulpix
73,Machop,449,Shinx,449,Shinx
784,Pumpkaboo Super Size,484,Skuntank,484,Skuntank
358,Grumpig,793,Xerneas,793,Xerneas
237,Slugma,424,Groudon,424,Groudon
617,Darmanitan Zen Mode,337,Mega Medicham,337,Mega Medicham
582,Blitzle,530,Dusknoir,582,Blitzle
380,Anorith,387,Banette,380,Anorith
337,Mega Medicham,363,Cacnea,337,Mega Medicham
706,Thundurus Therian Forme,235,Teddiursa,706,Thundurus Therian Forme
647,Deerling,362,Flygon,362,Flygon
430,DeoxysAttack Forme,571,Pansage,430,DeoxysAttack Forme
723,Braixen,729,Diggersby,729,Diggersby
765,Helioptile,38,Nidoran♂,765,Helioptile
698,Larvesta,424,Groudon,424,Groudon
224,Steelix,738,Flabébé,738,Flabébé
129,Seaking,151,Omastar,129,Seaking
442,Starly,749,Honedge,442,Starly
607,Cottonee,659,Ferroseed,659,Ferroseed
608,Whimsicott,694,Durant,608,Whimsicott
641,Reuniclus,402,Clamperl,402,Clamperl
639,Solosis,123,Tangela,123,Tangela
212,Espeon,278,Combusken,212,Espeon
190,Togepi,428,Jirachi,428,Jirachi
459,Wormadam Plant Cloak,628,Archen,628,Archen
584,Roggenrola,784,Pumpkaboo Super Size,784,Pumpkaboo Super Size
585,Boldore,571,Pansage,571,Pansage
703,Tornadus Incarnate Forme,57,Dugtrio,57,Dugtrio
55,Venomoth,512,Mega Abomasnow,55,Venomoth
49,Oddish,468,Cherubi,468,Cherubi
222,Dunsparce,599,Throh,599,Throh
340,Mega Manectric,143,Lapras,340,Mega Manectric
483,Stunky,242,Remoraid,483,Stunky
320,Exploud,614,Krookodile,614,Krookodile
725,Froakie,567,Herdier,725,Froakie
586,Gigalith,684,Golett,684,Golett
226,Snubbull,61,Golduck,61,Golduck
425,Primal Groudon,387,Banette,425,Primal Groudon
202,Politoed,305,Kirlia,202,Politoed
431,Deoxys Defense Forme,233,Mega Heracross,431,Deoxys Defense Forme
600,Sawk,214,Murkrow,214,Murkrow
140,Magikarp,280,Mega Blaziken,280,Mega Blaziken
211,Quagsire,103,Mega Gengar,211,Quagsire
508,Lumineon,478,Mismagius,478,Mismagius
291,Beautifly,55,Venomoth,55,Venomoth
207,Sunkern,721,Chesnaught,721,Chesnaught
32,Raichu,471,Gastrodon,32,Raichu
160,Dratini,671,Chandelure,671,Chandelure
92,Doduo,487,Bonsly,487,Bonsly
262,Blissey,584,Roggenrola,584,Roggenrola
713,Kyurem White Kyurem,444,Staraptor,444,Staraptor
388,Mega Banette,382,Feebas,382,Feebas
296,Ludicolo,110,Electrode,110,Electrode
638,Gothitelle,611,Basculin,611,Basculin
373,Whiscash,254,Stantler,254,Stantler
252,Donphan,79,Tentacool,79,Tentacool
19,Beedrill,592,Mega Audino,19,Beedrill
721,Chesnaught,427,Mega Rayquaza,427,Mega Rayquaza
662,Klang,319,Loudred,662,Klang
158,Zapdos,575,Panpour,158,Zapdos
629,Archeops,705,Thundurus Incarnate Forme,705,Thundurus Incarnate Forme
84,Ponyta,568,Stoutland,84,Ponyta
392,Chimecho,49,Oddish,392,Chimecho
577,Munna,209,Yanma,209,Yanma
499,Mega Lucario,191,Togetic,499,Mega Lucario
552,Shaymin Sky Forme,44,Ninetales,552,Shaymin Sky Forme
325,Skitty,382,Feebas,325,Skitty
232,Heracross,570,Liepard,570,Liepard
7,Charizard,218,Wobbuffet,7,Charizard
794,Yveltal,278,Combusken,794,Yveltal
61,Golduck,586,Gigalith,61,Golduck
661,Klink,775,Goomy,775,Goomy
369,Seviper,572,Simisage,572,Simisage
776,Sliggoo,482,Chingling,776,Sliggoo
741,Skiddo,552,Shaymin Sky Forme,552,Shaymin Sky Forme
62,Mankey,135,Electabuzz,135,Electabuzz
412,Metang,53,Parasect,412,Metang
430,DeoxysAttack Forme,544,Regigigas,430,DeoxysAttack Forme
446,Bibarel,721,Chesnaught,446,Bibarel
286,Mightyena,564,Patrat,286,Mightyena
714,Keldeo Ordinary Forme,726,Frogadier,714,Keldeo Ordinary Forme
261,Miltank,796,Diancie,261,Miltank
262,Blissey,679,Accelgor,679,Accelgor
444,Staraptor,598,Seismitoad,444,Staraptor
246,Skarmory,13,Mega Blastoise,13,Mega Blastoise
227,Granbull,653,Amoonguss,227,Granbull
503,Drapion,709,Landorus Incarnate Forme,709,Landorus Incarnate Forme
502,Skorupi,131,Starmie,131,Starmie
576,Simipour,119,Weezing,576,Simipour
270,Lugia,296,Ludicolo,270,Lugia
366,Altaria,663,Klinklang,663,Klinklang
439,Piplup,412,Metang,412,Metang
26,Raticate,583,Zebstrika,583,Zebstrika
335,Meditite,535,Frost Rotom,535,Frost Rotom
276,Mega Sceptile,149,Porygon,276,Mega Sceptile
367,Mega Altaria,637,Gothorita,367,Mega Altaria
230,Mega Scizor,49,Oddish,230,Mega Scizor
3,Venusaur,774,Carbink,3,Venusaur
638,Gothitelle,88,Mega Slowbro,638,Gothitelle
446,Bibarel,120,Rhyhorn,446,Bibarel
372,Barboach,592,Mega Audino,372,Barboach
364,Cacturne,15,Metapod,364,Cacturne
401,Walrein,330,Mega Mawile,401,Walrein
167,Chikorita,471,Gastrodon,167,Chikorita
204,Skiploom,540,Azelf,540,Azelf
173,Totodile,234,Sneasel,234,Sneasel
373,Whiscash,629,Archeops,629,Archeops
758,Malamar,160,Dratini,758,Malamar
581,Unfezant,640,Duosion,581,Unfezant
163,Mewtwo,719,Chespin,163,Mewtwo
376,Baltoy,50,Gloom,376,Baltoy
153,Kabutops,674,Haxorus,674,Haxorus
71,Alakazam,44,Ninetales,71,Alakazam
125,Mega Kangaskhan,364,Cacturne,125,Mega Kangaskhan
713,Kyurem White Kyurem,428,Jirachi,428,Jirachi
292,Cascoon,590,Excadrill,590,Excadrill
328,Mega Sableye,200,Azumarill,200,Azumarill
440,Prinplup,659,Ferroseed,659,Ferroseed
786,Gourgeist Small Size,564,Patrat,564,Patrat
583,Zebstrika,337,Mega Medicham,583,Zebstrika
241,Corsola,447,Kricketot,241,Corsola
151,Omastar,295,Lombre,151,Omastar
229,Scizor,575,Panpour,229,Scizor
282,Marshtomp,308,Surskit,308,Surskit
673,Fraxure,544,Regigigas,544,Regigigas
59,Persian,701,Terrakion,59,Persian
182,Spinarak,72,Mega Alakazam,72,Mega Alakazam
235,Teddiursa,490,Chatot,490,Chatot
715,Keldeo Resolute Forme,497,Riolu,715,Keldeo Resolute Forme
695,Deino,790,Avalugg,695,Deino
672,Axew,396,Snorunt,672,Axew
139,Tauros,491,Spiritomb,491,Spiritomb
696,Zweilous,640,Duosion,696,Zweilous
188,Cleffa,449,Shinx,449,Shinx
766,Heliolisk,181,Ledian,766,Heliolisk
157,Articuno,348,Carvanha,157,Articuno
505,Toxicroak,538,Uxie,538,Uxie
405,Relicanth,449,Shinx,405,Relicanth
520,Togekiss,614,Krookodile,614,Krookodile
659,Ferroseed,607,Cottonee,659,Ferroseed
538,Uxie,359,Spinda,538,Uxie
441,Empoleon,211,Quagsire,441,Empoleon
622,Scrafty,775,Goomy,622,Scrafty
32,Raichu,232,Heracross,32,Raichu
589,Drilbur,614,Krookodile,614,Krookodile
32,Raichu,538,Uxie,32,Raichu
54,Venonat,254,Stantler,254,Stantler
119,Weezing,668,Beheeyem,119,Weezing
755,Swirlix,796,Diancie,796,Diancie
586,Gigalith,761,Skrelp,761,Skrelp
797,Mega Diancie,760,Barbaracle,797,Mega Diancie
643,Swanna,225,Mega Steelix,643,Swanna
162,Dragonite,397,Glalie,397,Glalie
252,Donphan,461,Wormadam Trash Cloak,252,Donphan
695,Deino,327,Sableye,327,Sableye
775,Goomy,602,Swadloon,602,Swadloon
560,Emboar,396,Snorunt,560,Emboar
433,Turtwig,800,Volcanion,800,Volcanion
290,Silcoon,215,Slowking,215,Slowking
498,Lucario,175,Feraligatr,498,Lucario
246,Skarmory,228,Qwilfish,228,Qwilfish
586,Gigalith,616,Darmanitan Standard Mode,616,Darmanitan Standard Mode
254,Stantler,561,Oshawott,254,Stantler
122,Chansey,361,Vibrava,361,Vibrava
493,Gabite,515,Lickilicky,493,Gabite
291,Beautifly,515,Lickilicky,291,Beautifly
541,Dialga,27,Spearow,541,Dialga
70,Kadabra,756,Slurpuff,70,Kadabra
598,Seismitoad,799,Hoopa Unbound,799,Hoopa Unbound
761,Skrelp,315,Nincada,315,Nincada
107,Krabby,448,Kricketune,448,Kricketune
690,Braviary,129,Seaking,690,Braviary
709,Landorus Incarnate Forme,318,Whismur,709,Landorus Incarnate Forme
128,Goldeen,571,Pansage,571,Pansage
269,Mega Tyranitar,86,Slowpoke,269,Mega Tyranitar
330,Mega Mawile,364,Cacturne,364,Cacturne
122,Chansey,216,Misdreavus,216,Misdreavus
202,Politoed,374,Corphish,202,Politoed
662,Klang,590,Excadrill,590,Excadrill
452,Budew,732,Talonflame,732,Talonflame
148,Flareon,463,Combee,463,Combee
375,Crawdaunt,404,Gorebyss,375,Crawdaunt
484,Skuntank,2,Ivysaur,484,Skuntank
709,Landorus Incarnate Forme,408,Shelgon,709,Landorus Incarnate Forme
447,Kricketot,140,Magikarp,447,Kricketot
659,Ferroseed,710,Landorus Therian Forme,710,Landorus Therian Forme
216,Misdreavus,643,Swanna,643,Swanna
86,Slowpoke,264,Entei,264,Entei
88,Mega Slowbro,160,Dratini,160,Dratini
38,Nidoran♂,40,Nidoking,40,Nidoking
291,Beautifly,431,Deoxys Defense Forme,431,Deoxys Defense Forme
97,Muk,645,Vanillish,645,Vanillish
3,Venusaur,205,Jumpluff,205,Jumpluff
510,Snover,330,Mega Mawile,330,Mega Mawile
117,Lickitung,188,Cleffa,117,Lickitung
624,Yamask,7,Charizard,7,Charizard
762,Dragalge,722,Fennekin,722,Fennekin
63,,732,Talonflame,732,Talonflame
680,Stunfisk,626,Tirtouga,680,Stunfisk
612,Sandile,348,Carvanha,348,Carvanha
367,Mega Altaria,152,Kabuto,367,Mega Altaria
564,Patrat,185,Chinchou,185,Chinchou
653,Amoonguss,489,Happiny,489,Happiny
721,Chesnaught,224,Steelix,721,Chesnaught
496,Munchlax,666,Eelektross,666,Eelektross
602,Swadloon,451,Luxray,451,Luxray
343,Volbeat,22,Pidgeotto,343,Volbeat
528,Mega Gallade,242,Remoraid,528,Mega Gallade
585,Boldore,631,Garbodor,631,Garbodor
76,Bellsprout,628,Archen,628,Archen
95,Dewgong,397,Glalie,397,Glalie
686,Pawniard,63,,63,
163,Mewtwo,709,Landorus Incarnate Forme,163,Mewtwo
337,Mega Medicham,775,Goomy,337,Mega Medicham
389,Duskull,206,Aipom,206,Aipom
238,Magcargo,299,Shiftry,299,Shiftry
557,Serperior,528,Mega Gallade,557,Serperior
720,Quilladin,544,Regigigas,544,Regigigas
406,Luvdisc,94,Seel,406,Luvdisc
552,Shaymin Sky Forme,156,Snorlax,552,Shaymin Sky Forme
116,Hitmonchan,630,Trubbish,116,Hitmonchan
609,Petilil,214,Murkrow,214,Murkrow
754,Aromatisse,206,Aipom,206,Aipom
667,Elgyem,31,Pikachu,31,Pikachu
293,Dustox,680,Stunfisk,293,Dustox
453,Roserade,159,Moltres,159,Moltres
445,Bidoof,213,Umbreon,213,Umbreon
132,Mr. Mime,506,Carnivine,132,Mr. Mime
546,Giratina Origin Forme,400,Sealeo,546,Giratina Origin Forme
512,Mega Abomasnow,708,Zekrom,708,Zekrom
512,Mega Abomasnow,57,Dugtrio,512,Mega Abomasnow
254,Stantler,724,Delphox,724,Delphox
550,Darkrai,22,Pidgeotto,550,Darkrai
194,Mareep,793,Xerneas,793,Xerneas
56,Diglett,682,Mienshao,682,Mienshao
471,Gastrodon,713,Kyurem White Kyurem,713,Kyurem White Kyurem
54,Venonat,246,Skarmory,246,Skarmory
530,Dusknoir,363,Cacnea,530,Dusknoir
209,Yanma,570,Liepard,570,Liepard
115,Hitmonlee,177,Furret,177,Furret
789,Bergmite,208,Sunflora,208,Sunflora
588,Swoobat,57,Dugtrio,57,Dugtrio
507,Finneon,200,Azumarill,507,Finneon
696,Zweilous,36,Nidorina,696,Zweilous
214,Murkrow,704,Tornadus Therian Forme,704,Tornadus Therian Forme
678,Shelmet,580,Tranquill,580,Tranquill
423,Primal Kyogre,538,Uxie,538,Uxie
540,Azelf,725,Froakie,540,Azelf
60,Psyduck,710,Landorus Therian Forme,710,Landorus Therian Forme
29,Ekans,68,Poliwrath,68,Poliwrath
149,Porygon,615,Darumaka,615,Darumaka
457,Bastiodon,269,Mega Tyranitar,269,Mega Tyranitar
361,Vibrava,171,Quilava,171,Quilava
694,Durant,309,Masquerain,694,Durant
51,Vileplume,605,Whirlipede,51,Vileplume
562,Dewott,131,Starmie,131,Starmie
272,Celebi,403,Huntail,272,Celebi
289,Wurmple,6,Charmeleon,6,Charmeleon
616,Darmanitan Standard Mode,692,Mandibuzz,616,Darmanitan Standard Mode
262,Blissey,333,Aggron,262,Blissey
487,Bonsly,414,Mega Metagross,414,Mega Metagross
41,Clefairy,595,Conkeldurr,595,Conkeldurr
440,Prinplup,142,Mega Gyarados,142,Mega Gyarados
254,Stantler,541,Dialga,541,Dialga
449,Shinx,6,Charmeleon,6,Charmeleon
247,Houndour,463,Combee,463,Combee
294,Lotad,781,Pumpkaboo Average Size,781,Pumpkaboo Average Size
9,Mega Charizard Y,670,Lampent,9,Mega Charizard Y
296,Ludicolo,442,Starly,296,Ludicolo
109,Voltorb,411,Beldum,109,Voltorb
600,Sawk,627,Carracosta,600,Sawk
402,Clamperl,360,Trapinch,402,Clamperl
68,Poliwrath,791,Noibat,68,Poliwrath
172,Typhlosion,242,Remoraid,172,Typhlosion
609,Petilil,548,Phione,548,Phione
129,Seaking,109,Voltorb,109,Voltorb
253,Porygon2,791,Noibat,253,Porygon2
429,Deoxys Normal Forme,369,Seviper,429,Deoxys Normal Forme
588,Swoobat,194,Mareep,588,Swoobat
163,Mewtwo,764,Clawitzer,163,Mewtwo
548,Phione,726,Frogadier,726,Frogadier
445,Bidoof,111,Exeggcute,111,Exeggcute
105,Drowzee,503,Drapion,503,Drapion
60,Psyduck,118,Koffing,60,Psyduck
30,Arbok,680,Stunfisk,30,Arbok
730,Fletchling,626,Tirtouga,626,Tirtouga
786,Gourgeist Small Size,751,Aegislash Blade Forme,786,Gourgeist Small Size
550,Darkrai,627,Carracosta,627,Carracosta
723,Braixen,542,Palkia,542,Palkia
260,Magby,548,Phione,260,Magby
207,Sunkern,467,Floatzel,467,Floatzel
648,Sawsbuck,688,Bouffalant,648,Sawsbuck
608,Whimsicott,530,Dusknoir,608,Whimsicott
119,Weezing,568,Stoutland,568,Stoutland
22,Pidgeotto,63,,63,
196,Ampharos,678,Shelmet,196,Ampharos
781,Pumpkaboo Average Size,600,Sawk,781,Pumpkaboo Average Size
308,Surskit,691,Vullaby,308,Surskit
411,Beldum,417,Registeel,417,Registeel
158,Zapdos,428,Jirachi,428,Jirachi
130,Staryu,498,Lucario,498,Lucario
414,Mega Metagross,402,Clamperl,414,Mega Metagross
293,Dustox,711,Kyurem,711,Kyurem
195,Flaaffy,674,Haxorus,674,Haxorus
291,Beautifly,421,Mega Latios,421,Mega Latios
592,Mega Audino,701,Terrakion,701,Terrakion
51,Vileplume,707,Reshiram,707,Reshiram
327,Sableye,794,Yveltal,794,Yveltal
245,Mantine,736,Litleo,736,Litleo
258,Smoochum,186,Lanturn,186,Lanturn
230,Mega Scizor,326,Delcatty,230,Mega Scizor
613,Krokorok,566,Lillipup,613,Krokorok
526,Porygon-Z,691,Vullaby,526,Porygon-Z
384,Castform,295,Lombre,384,Castform
657,Joltik,63,,63,
468,Cherubi,508,Lumineon,508,Lumineon
238,Magcargo,596,Tympole,596,Tympole
271,Ho-oh,298,Nuzleaf,271,Ho-oh
594,Gurdurr,163,Mewtwo,163,Mewtwo
634,Minccino,124,Kangaskhan,124,Kangaskhan
738,Flabébé,722,Fennekin,722,Fennekin
432,Deoxys Speed Forme,434,Grotle,432,Deoxys Speed Forme
561,Oshawott,739,Floette,739,Floette
262,Blissey,267,Pupitar,262,Blissey
7,Charizard,779,Phantump,7,Charizard
156,Snorlax,746,Espurr,156,Snorlax
464,Vespiquen,660,Ferrothorn,464,Vespiquen
680,Stunfisk,353,Numel,353,Numel
13,Mega Blastoise,578,Musharna,13,Mega Blastoise
155,Mega Aerodactyl,138,Mega Pinsir,155,Mega Aerodactyl
361,Vibrava,73,Machop,361,Vibrava
629,Archeops,651,Escavalier,629,Archeops
773,Dedenne,662,Klang,773,Dedenne
148,Flareon,719,Chespin,148,Flareon
642,Ducklett,501,Hippowdon,642,Ducklett
472,Ambipom,505,Toxicroak,472,Ambipom
328,Mega Sableye,180,Ledyba,328,Mega Sableye
610,Lilligant,748,Meowstic Female,748,Meowstic Female
784,Pumpkaboo Super Size,36,Nidorina,36,Nidorina
348,Carvanha,208,Sunflora,348,Carvanha
768,Tyrantrum,222,Dunsparce,768,Tyrantrum
74,Machoke,664,Tynamo,664,Tynamo
435,Torterra,34,Sandslash,34,Sandslash
106,Hypno,1,Bulbasaur,106,Hypno
643,Swanna,774,Carbink,643,Swanna
164,Mega Mewtwo X,9,Mega Charizard Y,164,Mega Mewtwo X
529,Probopass,756,Slurpuff,756,Slurpuff
721,Chesnaught,229,Scizor,229,Scizor
420,Latios,321,Makuhita,420,Latios
624,Yamask,412,Metang,412,Metang
443,Staravia,293,Dustox,443,Staravia
345,Roselia,338,Electrike,338,Electrike
290,Silcoon,246,Skarmory,246,Skarmory
564,Patrat,161,Dragonair,161,Dragonair
281,Mudkip,775,Goomy,775,Goomy
707,Reshiram,337,Mega Medicham,337,Mega Medicham
460,Wormadam Sandy Cloak,138,Mega Pinsir,138,Mega Pinsir
215,Slowking,306,Gardevoir,306,Gardevoir
57,Dugtrio,667,Elgyem,57,Dugtrio
776,Sliggoo,264,Entei,264,Entei
770,Aurorus,724,Delphox,724,Delphox
111,Exeggcute,653,Amoonguss,111,Exeggcute
159,Moltres,135,Electabuzz,135,Electabuzz
93,Dodrio,342,Minun,93,Dodrio
65,Arcanine,491,Spiritomb,65,Arcanine
723,Braixen,482,Chingling,723,Braixen
173,Totodile,177,Furret,177,Furret
669,Litwick,514,Magnezone,514,Magnezone
457,Bastiodon,642,Ducklett,642,Ducklett
735,Vivillon,172,Typhlosion,172,Typhlosion
228,Qwilfish,112,Exeggutor,228,Qwilfish
453,Roserade,448,Kricketune,453,Roserade
760,Barbaracle,431,Deoxys Defense Forme,431,Deoxys Defense Forme
547,Cresselia,509,Mantyke,547,Cresselia
413,Metagross,720,Quilladin,413,Metagross
711,Kyurem,80,Tentacruel,80,Tentacruel
469,Cherrim,588,Swoobat,588,Swoobat
485,Bronzor,390,Dusclops,390,Dusclops
440,Prinplup,246,Skarmory,246,Skarmory
40,Nidoking,121,Rhydon,40,Nidoking
579,Pidove,208,Sunflora,579,Pidove
750,Doublade,37,Nidoqueen,750,Doublade
403,Huntail,439,Piplup,403,Huntail
432,Deoxys Speed Forme,60,Psyduck,432,Deoxys Speed Forme
444,Staraptor,260,Magby,444,Staraptor
653,Amoonguss,272,Celebi,272,Celebi
489,Happiny,696,Zweilous,696,Zweilous
698,Larvesta,39,Nidorino,39,Nidorino
308,Surskit,10,Squirtle,308,Surskit
201,Sudowoodo,773,Dedenne,773,Dedenne
79,Tentacool,244,Delibird,244,Delibird
188,Cleffa,357,Spoink,357,Spoink
218,Wobbuffet,25,Rattata,25,Rattata
635,Cinccino,363,Cacnea,635,Cinccino
339,Manectric,220,Pineco,339,Manectric
719,Chespin,474,Drifblim,474,Drifblim
337,Mega Medicham,428,Jirachi,428,Jirachi
615,Darumaka,560,Emboar,560,Emboar
80,Tentacruel,465,Pachirisu,80,Tentacruel
197,Mega Ampharos,335,Meditite,335,Meditite
281,Mudkip,660,Ferrothorn,660,Ferrothorn
498,Lucario,504,Croagunk,498,Lucario
423,Primal Kyogre,657,Joltik,423,Primal Kyogre
150,Omanyte,281,Mudkip,281,Mudkip
211,Quagsire,122,Chansey,211,Quagsire
766,Heliolisk,445,Bidoof,766,Heliolisk
496,Munchlax,82,Graveler,82,Graveler
506,Carnivine,472,Ambipom,472,Ambipom
765,Helioptile,39,Nidorino,765,Helioptile
717,Meloetta Pirouette Forme,554,Victini,717,Meloetta Pirouette Forme
86,Slowpoke,409,Salamence,409,Salamence
224,Steelix,791,Noibat,224,Steelix
278,Combusken,440,Prinplup,278,Combusken
74,Machoke,653,Amoonguss,653,Amoonguss
199,Marill,627,Carracosta,199,Marill
110,Electrode,772,Hawlucha,110,Electrode
166,Mew,431,Deoxys Defense Forme,166,Mew
666,Eelektross,731,Fletchinder,731,Fletchinder
704,Tornadus Therian Forme,662,Klang,704,Tornadus Therian Forme
768,Tyrantrum,614,Krookodile,614,Krookodile
383,Milotic,344,Illumise,344,Illumise
509,Mantyke,518,Electivire,518,Electivire
145,Eevee,469,Cherrim,469,Cherrim
121,Rhydon,773,Dedenne,121,Rhydon
412,Metang,17,Weedle,17,Weedle
434,Grotle,298,Nuzleaf,298,Nuzleaf
473,Drifloon,778,Klefki,778,Klefki
672,Axew,471,Gastrodon,672,Axew
512,Mega Abomasnow,439,Piplup,439,Piplup
510,Snover,329,Mawile,329,Mawile
18,Kakuna,680,Stunfisk,18,Kakuna
713,Kyurem White Kyurem,469,Cherrim,713,Kyurem White Kyurem
260,Magby,613,Krokorok,260,Magby
634,Minccino,299,Shiftry,299,Shiftry
261,Miltank,143,Lapras,261,Miltank
81,Geodude,324,Nosepass,324,Nosepass
69,Abra,593,Timburr,593,Timburr
392,Chimecho,275,Sceptile,275,Sceptile
223,Gligar,68,Poliwrath,223,Gligar
259,Elekid,221,Forretress,221,Forretress
683,Druddigon,377,Claydol,377,Claydol
71,Alakazam,688,Bouffalant,688,Bouffalant
160,Dratini,130,Staryu,130,Staryu
656,Alomomola,403,Huntail,656,Alomomola
13,Mega Blastoise,431,Deoxys Defense Forme,431,Deoxys Defense Forme
382,Feebas,108,Kingler,382,Feebas
100,Gastly,722,Fennekin,100,Gastly
274,Grovyle,118,Koffing,274,Grovyle
197,Mega Ampharos,310,Shroomish,197,Mega Ampharos
3,Venusaur,497,Riolu,3,Venusaur
158,Zapdos,398,Mega Glalie,398,Mega Glalie
169,Meganium,624,Yamask,169,Meganium
128,Goldeen,436,Chimchar,128,Goldeen
660,Ferrothorn,558,Tepig,558,Tepig
229,Scizor,606,Scolipede,606,Scolipede
173,Totodile,545,Giratina Altered Forme,545,Giratina Altered Forme
733,Scatterbug,603,Leavanny,603,Leavanny
559,Pignite,300,Taillow,300,Taillow
508,Lumineon,291,Beautifly,508,Lumineon
795,Zygarde Half Forme,55,Venomoth,795,Zygarde Half Forme
777,Goodra,302,Wingull,302,Wingull
334,Mega Aggron,613,Krokorok,613,Krokorok
342,Minun,432,Deoxys Speed Forme,432,Deoxys Speed Forme
314,Slaking,383,Milotic,314,Slaking
502,Skorupi,526,Porygon-Z,526,Porygon-Z
702,Virizion,404,Gorebyss,702,Virizion
127,Seadra,679,Accelgor,679,Accelgor
514,Magnezone,230,Mega Scizor,230,Mega Scizor
456,Shieldon,549,Manaphy,549,Manaphy
598,Seismitoad,613,Krokorok,613,Krokorok
608,Whimsicott,175,Feraligatr,608,Whimsicott
198,Bellossom,545,Giratina Altered Forme,545,Giratina Altered Forme
436,Chimchar,499,Mega Lucario,499,Mega Lucario
8,Mega Charizard X,323,Azurill,323,Azurill
34,Sandslash,670,Lampent,34,Sandslash
153,Kabutops,576,Simipour,576,Simipour
227,Granbull,98,Shellder,227,Granbull
403,Huntail,616,Darmanitan Standard Mode,616,Darmanitan Standard Mode
511,Abomasnow,676,Beartic,511,Abomasnow
230,Mega Scizor,102,Gengar,102,Gengar
127,Seadra,246,Skarmory,127,Seadra
612,Sandile,540,Azelf,540,Azelf
529,Probopass,367,Mega Altaria,367,Mega Altaria
684,Golett,647,Deerling,647,Deerling
455,Rampardos,631,Garbodor,631,Garbodor
27,Spearow,684,Golett,27,Spearow
114,Marowak,612,Sandile,612,Sandile
762,Dragalge,659,Ferroseed,762,Dragalge
698,Larvesta,460,Wormadam Sandy Cloak,698,Larvesta
596,Tympole,358,Grumpig,358,Grumpig
4,Mega Venusaur,745,Furfrou,745,Furfrou
79,Tentacool,607,Cottonee,79,Tentacool
635,Cinccino,740,Florges,635,Cinccino
410,Mega Salamence,36,Nidorina,410,Mega Salamence
647,Deerling,789,Bergmite,647,Deerling
469,Cherrim,692,Mandibuzz,469,Cherrim
49,Oddish,550,Darkrai,550,Darkrai
165,Mega Mewtwo Y,714,Keldeo Ordinary Forme,165,Mega Mewtwo Y
315,Nincada,32,Raichu,32,Raichu
167,Chikorita,491,Spiritomb,167,Chikorita
117,Lickitung,584,Roggenrola,117,Lickitung
242,Remoraid,767,Tyrunt,242,Remoraid
464,Vespiquen,559,Pignite,559,Pignite
561,Oshawott,84,Ponyta,84,Ponyta
286,Mightyena,364,Cacturne,286,Mightyena
108,Kingler,265,Suicune,265,Suicune
313,Vigoroth,445,Bidoof,313,Vigoroth
5,Charmander,579,Pidove,5,Charmander
230,Mega Scizor,785,Gourgeist Average Size,785,Gourgeist Average Size
59,Persian,162,Dragonite,59,Persian
39,Nidorino,595,Conkeldurr,39,Nidorino
99,Cloyster,475,Buneary,475,Buneary
185,Chinchou,552,Shaymin Sky Forme,552,Shaymin Sky Forme
215,Slowking,324,Nosepass,324,Nosepass
329,Mawile,248,Houndoom,248,Houndoom
333,Aggron,84,Ponyta,84,Ponyta
72,Mega Alakazam,164,Mega Mewtwo X,72,Mega Alakazam
739,Floette,81,Geodude,739,Floette
460,Wormadam Sandy Cloak,278,Combusken,278,Combusken
672,Axew,140,Magikarp,672,Axew
79,Tentacool,530,Dusknoir,79,Tentacool
228,Qwilfish,278,Combusken,228,Qwilfish
550,Darkrai,243,Octillery,550,Darkrai
349,Sharpedo,103,Mega Gengar,103,Mega Gengar
235,Teddiursa,26,Raticate,26,Raticate
673,Fraxure,131,Starmie,131,Starmie
210,Wooper,624,Yamask,624,Yamask
