First_pokemon,First_Name,Second_pokemon,Second_Name,Winner,Winner_Name,Winner_bool
673,Fraxure,242,Remoraid,673,Fraxure,1
753,Spritzee,570,Liepard,570,Liepard,0
122,Chansey,10,Squirtle,122,Chansey,1
237,Slugma,493,Gabite,493,Gabite,0
310,Shroomish,280,Mega Blaziken,280,Mega Blaziken,0
319,Loudred,514,Magnezone,514,Magnezone,0
658,Galvantula,291,Beautifly,658,Galvantula,1
258,Smoochum,250,Kingdra,250,Kingdra,0
799,Hoopa Unbound,347,Swalot,799,Hoopa Unbound,1
111,Exeggcute,366,Altaria,366,Altaria,0
53,Parasect,13,Mega Blastoise,13,Mega Blastoise,0
50,Gloom,16,Butterfree,16,Butterfree,0
515,Lickilicky,30,Arbok,30,Arbok,0
578,Musharna,77,Weepinbell,77,Weepinbell,0
408,Shelgon,101,Haunter,101,Haunter,0
678,Shelmet,375,Crawdaunt,375,Crawdaunt,0
189,Igglybuff,178,Hoothoot,178,Hoothoot,0
254,Stantler,247,Houndour,254,Stantler,1
353,Numel,583,Zebstrika,583,Zebstrika,0
700,Cobalion,775,Goomy,700,Cobalion,1
742,Gogoat,276,Mega Sceptile,276,Mega Sceptile,0
415,Regirock,656,Alomomola,656,Alomomola,0
736,Litleo,701,Terrakion,701,Terrakion,0
637,Gothorita,423,Primal Kyogre,423,Primal Kyogre,0
276,Mega Sceptile,214,Murkrow,276,Mega Sceptile,1
355,Mega Camerupt,785,Gourgeist Average Size,785,Gourgeist Average Size,0
292,Cascoon,141,Gyarados,141,Gyarados,0
192,Natu,561,Oshawott,192,Natu,1
651,Escavalier,268,Tyranitar,268,Tyranitar,0
303,Pelipper,167,Chikorita,303,Pelipper,1
265,Suicune,724,Delphox,724,Delphox,0
93,Dodrio,360,Trapinch,93,Dodrio,1
316,Ninjask,700,Cobalion,316,Ninjask,1
497,Riolu,98,Shellder,497,Riolu,1
282,Marshtomp,341,Plusle,341,Plusle,0
206,Aipom,38,Nidoran♂,206,Aipom,1
216,Misdreavus,602,Swadloon,216,Misdreavus,1
383,Milotic,227,Granbull,383,Milotic,1
252,Donphan,277,Torchic,252,Donphan,1
119,Weezing,470,Shellos,119,Weezing,1
717,Meloetta Pirouette Forme,535,Frost Rotom,717,Meloetta Pirouette Forme,1
752,Aegislash Shield Forme,238,Magcargo,752,Aegislash Shield Forme,1
188,Cleffa,201,Sudowoodo,201,Sudowoodo,0
383,Milotic,117,Lickitung,383,Milotic,1
543,Heatran,797,Mega Diancie,797,Mega Diancie,0
238,Magcargo,676,Beartic,676,Beartic,0
728,Bunnelby,364,Cacturne,728,Bunnelby,1
566,Lillipup,596,Tympole,596,Tympole,0
723,Braixen,93,Dodrio,93,Dodrio,0
797,Mega Diancie,1,Bulbasaur,797,Mega Diancie,1
31,Pikachu,680,Stunfisk,680,Stunfisk,0
329,Mawile,55,Venomoth,55,Venomoth,0
382,Feebas,205,Jumpluff,205,Jumpluff,0
434,Grotle,256,Tyrogue,434,Grotle,1
395,Wynaut,728,Bunnelby,728,Bunnelby,0
71,Alakazam,163,Mewtwo,163,Mewtwo,0
679,Accelgor,387,Banette,679,Accelgor,1
228,Qwilfish,750,Doublade,228,Qwilfish,1
536,Fan Rotom,108,Kingler,536,Fan Rotom,1
155,Mega Aerodactyl,265,Suicune,155,Mega Aerodactyl,1
706,Thundurus Therian Forme,317,Shedinja,706,Thundurus Therian Forme,1
287,Zigzagoon,615,Darumaka,287,Zigzagoon,1
224,Steelix,446,Bibarel,446,Bibarel,0
644,Vanillite,534,Wash Rotom,534,Wash Rotom,0
539,Mesprit,271,Ho-oh,271,Ho-oh,0
229,Scizor,743,Pancham,229,Scizor,1
717,Meloetta Pirouette Forme,331,Aron,717,Meloetta Pirouette Forme,1
338,Electrike,84,Ponyta,84,Ponyta,0
565,Watchog,606,Scolipede,606,Scolipede,0
161,Dragonair,728,Bunnelby,161,Dragonair,1
233,Mega Heracross,305,Kirlia,233,Mega Heracross,1
507,Finneon,549,Manaphy,549,Manaphy,0
179,Noctowl,326,Delcatty,326,Delcatty,0
519,Magmortar,570,Liepard,570,Liepard,0
175,Feraligatr,591,Audino,175,Feraligatr,1
595,Conkeldurr,320,Exploud,320,Exploud,0
661,Klink,391,Tropius,391,Tropius,0
67,Poliwhirl,781,Pumpkaboo Average Size,67,Poliwhirl,1
635,Cinccino,205,Jumpluff,635,Cinccino,1
731,Fletchinder,349,Sharpedo,349,Sharpedo,0
283,Swampert,115,Hitmonlee,115,Hitmonlee,0
448,Kricketune,207,Sunkern,448,Kricketune,1
410,Mega Salamence,369,Seviper,410,Mega Salamence,1
397,Glalie,676,Beartic,397,Glalie,1
619,Dwebble,267,Pupitar,619,Dwebble,1
500,Hippopotas,738,Flabébé,738,Flabébé,0
697,Hydreigon,422,Kyogre,697,Hydreigon,1
57,Dugtrio,252,Donphan,57,Dugtrio,1
221,Forretress,530,Dusknoir,530,Dusknoir,0
256,Tyrogue,320,Exploud,320,Exploud,0
638,Gothitelle,224,Steelix,638,Gothitelle,1
690,Braviary,127,Seadra,127,Seadra,0
637,Gothorita,547,Cresselia,547,Cresselia,0
211,Quagsire,760,Barbaracle,760,Barbaracle,0
391,Tropius,372,Barboach,372,Barboach,0
482,Chingling,475,Buneary,475,Buneary,0
747,Meowstic Male,291,Beautifly,747,Meowstic Male,1
321,Makuhita,531,Froslass,531,Froslass,0
61,Golduck,221,Forretress,61,Golduck,1
504,Croagunk,179,Noctowl,179,Noctowl,0
15,Metapod,615,Darumaka,615,Darumaka,0
37,Nidoqueen,172,Typhlosion,172,Typhlosion,0
378,Lileep,521,Yanmega,521,Yanmega,0
269,Mega Tyranitar,491,Spiritomb,269,Mega Tyranitar,1
213,Umbreon,202,Politoed,202,Politoed,0
765,Helioptile,793,Xerneas,793,Xerneas,0
224,Steelix,454,Cranidos,454,Cranidos,0
321,Makuhita,747,Meowstic Male,747,Meowstic Male,0
718,Genesect,651,Escavalier,718,Genesect,1
235,Teddiursa,673,Fraxure,673,Fraxure,0
89,Magnemite,603,Leavanny,603,Leavanny,0
800,Volcanion,673,Fraxure,800,Volcanion,1
635,Cinccino,114,Marowak,635,Cinccino,1
645,Vanillish,294,Lotad,645,Vanillish,1
753,Spritzee,459,Wormadam Plant Cloak,459,Wormadam Plant Cloak,0
285,Poochyena,489,Happiny,285,Poochyena,1
596,Tympole,329,Mawile,596,Tympole,1
363,Cacnea,246,Skarmory,246,Skarmory,0
514,Magnezone,729,Diggersby,729,Diggersby,0
734,Spewpa,394,Mega Absol,394,Mega Absol,0
573,Pansear,458,Burmy,573,Pansear,1
703,Tornadus Incarnate Forme,690,Braviary,703,Tornadus Incarnate Forme,1
753,Spritzee,134,Jynx,134,Jynx,0
580,Tranquill,53,Parasect,580,Tranquill,1
508,Lumineon,214,Murkrow,214,Murkrow,0
633,Zoroark,117,Lickitung,633,Zoroark,1
490,Chatot,446,Bibarel,490,Chatot,1
374,Corphish,673,Fraxure,673,Fraxure,0
329,Mawile,422,Kyogre,422,Kyogre,0
321,Makuhita,165,Mega Mewtwo Y,165,Mega Mewtwo Y,0
381,Armaldo,329,Mawile,329,Mawile,0
190,Togepi,218,Wobbuffet,218,Wobbuffet,0
350,Mega Sharpedo,525,Mamoswine,350,Mega Sharpedo,1
685,Golurk,38,Nidoran♂,38,Nidoran♂,0
534,Wash Rotom,330,Mega Mawile,534,Wash Rotom,1
375,Crawdaunt,467,Floatzel,467,Floatzel,0
121,Rhydon,741,Skiddo,741,Skiddo,0
245,Mantine,596,Tympole,245,Mantine,1
361,Vibrava,390,Dusclops,361,Vibrava,1
114,Marowak,39,Nidorino,39,Nidorino,0
454,Cranidos,532,Rotom,532,Rotom,0
194,Mareep,143,Lapras,143,Lapras,0
297,Seedot,281,Mudkip,281,Mudkip,0
409,Salamence,649,Emolga,649,Emolga,0
472,Ambipom,756,Slurpuff,472,Ambipom,1
294,Lotad,250,Kingdra,250,Kingdra,0
280,Mega Blaziken,400,Sealeo,280,Mega Blaziken,1
198,Bellossom,299,Shiftry,299,Shiftry,0
765,Helioptile,245,Mantine,245,Mantine,0
264,Entei,399,Spheal,264,Entei,1
420,Latios,139,Tauros,139,Tauros,0
209,Yanma,606,Scolipede,606,Scolipede,0
711,Kyurem,23,Pidgeot,23,Pidgeot,0
77,Weepinbell,492,Gible,77,Weepinbell,1
440,Prinplup,739,Floette,739,Floette,0
44,Ninetales,514,Magnezone,44,Ninetales,1
497,Riolu,168,Bayleef,168,Bayleef,0
717,Meloetta Pirouette Forme,493,Gabite,717,Meloetta Pirouette Forme,1
457,Bastiodon,32,Raichu,32,Raichu,0
697,Hydreigon,111,Exeggcute,697,Hydreigon,1
176,Sentret,252,Donphan,252,Donphan,0
188,Cleffa,154,Aerodactyl,154,Aerodactyl,0
683,Druddigon,278,Combusken,278,Combusken,0
75,Machamp,639,Solosis,75,Machamp,1
524,Gliscor,495,Mega Garchomp,524,Gliscor,1
420,Latios,652,Foongus,420,Latios,1
411,Beldum,151,Omastar,151,Omastar,0
745,Furfrou,437,Monferno,745,Furfrou,1
417,Registeel,379,Cradily,417,Registeel,1
799,Hoopa Unbound,400,Sealeo,799,Hoopa Unbound,1
569,Purrloin,132,Mr. Mime,569,Purrloin,1
727,Greninja,334,Mega Aggron,727,Greninja,1
221,Forretress,36,Nidorina,36,Nidorina,0
574,Simisear,69,Abra,574,Simisear,1
552,Shaymin Sky Forme,271,Ho-oh,552,Shaymin Sky Forme,1
41,Clefairy,9,Mega Charizard Y,9,Mega Charizard Y,0
340,Mega Manectric,408,Shelgon,340,Mega Manectric,1
317,Shedinja,441,Empoleon,441,Empoleon,0
598,Seismitoad,554,Victini,554,Victini,0
216,Misdreavus,647,Deerling,647,Deerling,0
555,Snivy,497,Riolu,555,Snivy,1
603,Leavanny,186,Lanturn,603,Leavanny,1
570,Liepard,733,Scatterbug,570,Liepard,1
553,Arceus,466,Buizel,553,Arceus,1
740,Florges,700,Cobalion,700,Cobalion,0
300,Taillow,484,Skuntank,300,Taillow,1
387,Banette,547,Cresselia,547,Cresselia,0
508,Lumineon,602,Swadloon,508,Lumineon,1
98,Shellder,428,Jirachi,428,Jirachi,0
344,Illumise,692,Mandibuzz,344,Illumise,1
658,Galvantula,727,Greninja,727,Greninja,0
143,Lapras,702,Virizion,702,Virizion,0
550,Darkrai,60,Psyduck,550,Darkrai,1
119,Weezing,376,Baltoy,119,Weezing,1
700,Cobalion,650,Karrablast,700,Cobalion,1
703,Tornadus Incarnate Forme,592,Mega Audino,703,Tornadus Incarnate Forme,1
116,Hitmonchan,750,Doublade,750,Doublade,0
100,Gastly,567,Herdier,567,Herdier,0
21,Pidgey,624,Yamask,624,Yamask,0
189,Igglybuff,644,Vanillite,644,Vanillite,0
678,Shelmet,523,Glaceon,523,Glaceon,0
194,Mareep,790,Avalugg,194,Mareep,1
710,Landorus Therian Forme,207,Sunkern,710,Landorus Therian Forme,1
763,Clauncher,253,Porygon2,253,Porygon2,0
167,Chikorita,106,Hypno,106,Hypno,0
73,Machop,76,Bellsprout,76,Bellsprout,0
441,Empoleon,158,Zapdos,158,Zapdos,0
728,Bunnelby,92,Doduo,92,Doduo,0
231,Shuckle,368,Zangoose,368,Zangoose,0
408,Shelgon,194,Mareep,408,Shelgon,1
225,Mega Steelix,401,Walrein,401,Walrein,0
370,Lunatone,367,Mega Altaria,367,Mega Altaria,0
599,Throh,160,Dratini,160,Dratini,0
389,Duskull,495,Mega Garchomp,495,Mega Garchomp,0
8,Mega Charizard X,106,Hypno,8,Mega Charizard X,1
232,Heracross,754,Aromatisse,232,Heracross,1
192,Natu,452,Budew,192,Natu,1
172,Typhlosion,789,Bergmite,172,Typhlosion,1
14,Caterpie,178,Hoothoot,178,Hoothoot,0
62,Mankey,531,Froslass,531,Froslass,0
422,Kyogre,727,Greninja,727,Greninja,0
15,Metapod,711,Kyurem,711,Kyurem,0
312,Slakoth,504,Croagunk,504,Croagunk,0
762,Dragalge,492,Gible,762,Dragalge,1
474,Drifblim,542,Palkia,542,Palkia,0
679,Accelgor,457,Bastiodon,679,Accelgor,1
401,Walrein,492,Gible,401,Walrein,1
579,Pidove,168,Bayleef,168,Bayleef,0
369,Seviper,15,Metapod,369,Seviper,1
281,Mudkip,167,Chikorita,167,Chikorita,0
450,Luxio,383,Milotic,383,Milotic,0
443,Staravia,314,Slaking,314,Slaking,0
754,Aromatisse,52,Paras,754,Aromatisse,1
275,Sceptile,281,Mudkip,275,Sceptile,1
336,Medicham,484,Skuntank,484,Skuntank,0
175,Feraligatr,486,Bronzong,175,Feraligatr,1
8,Mega Charizard X,764,Clawitzer,8,Mega Charizard X,1
289,Wurmple,440,Prinplup,440,Prinplup,0
342,Minun,348,Carvanha,342,Minun,1
665,Eelektrik,580,Tranquill,580,Tranquill,0
154,Aerodactyl,672,Axew,154,Aerodactyl,1
405,Relicanth,657,Joltik,657,Joltik,0
285,Poochyena,792,Noivern,792,Noivern,0
163,Mewtwo,260,Magby,163,Mewtwo,1
373,Whiscash,189,Igglybuff,373,Whiscash,1
252,Donphan,581,Unfezant,581,Unfezant,0
195,Flaaffy,97,Muk,97,Muk,0
759,Binacle,304,Ralts,759,Binacle,1
27,Spearow,663,Klinklang,663,Klinklang,0
60,Psyduck,687,Bisharp,687,Bisharp,0
448,Kricketune,227,Granbull,448,Kricketune,1
494,Garchomp,63,,494,Garchomp,1
700,Cobalion,580,Tranquill,700,Cobalion,1
106,Hypno,445,Bidoof,106,Hypno,1
543,Heatran,787,Gourgeist Large Size,543,Heatran,1
255,Smeargle,102,Gengar,102,Gengar,0
99,Cloyster,15,Metapod,99,Cloyster,1
478,Mismagius,376,Baltoy,478,Mismagius,1
180,Ledyba,404,Gorebyss,180,Ledyba,1
769,Amaura,350,Mega Sharpedo,350,Mega Sharpedo,0
36,Nidorina,416,Regice,36,Nidorina,1
238,Magcargo,686,Pawniard,686,Pawniard,0
222,Dunsparce,89,Magnemite,89,Magnemite,0
394,Mega Absol,152,Kabuto,394,Mega Absol,1
596,Tympole,528,Mega Gallade,528,Mega Gallade,0
608,Whimsicott,306,Gardevoir,608,Whimsicott,1
201,Sudowoodo,539,Mesprit,539,Mesprit,0
729,Diggersby,578,Musharna,729,Diggersby,1
293,Dustox,410,Mega Salamence,410,Mega Salamence,0
137,Pinsir,780,Trevenant,137,Pinsir,1
725,Froakie,635,Cinccino,635,Cinccino,0
38,Nidoran♂,444,Staraptor,444,Staraptor,0
145,Eevee,167,Chikorita,145,Eevee,1
740,Florges,799,Hoopa Unbound,799,Hoopa Unbound,0
446,Bibarel,486,Bronzong,446,Bibarel,1
567,Herdier,790,Avalugg,567,Herdier,1
148,Flareon,684,Golett,684,Golett,0
534,Wash Rotom,404,Gorebyss,534,Wash Rotom,1
401,Walrein,725,Froakie,725,Froakie,0
59,Persian,678,Shelmet,59,Persian,1
430,DeoxysAttack Forme,578,Musharna,430,DeoxysAttack Forme,1
49,Oddish,686,Pawniard,686,Pawniard,0
163,Mewtwo,337,Mega Medicham,163,Mewtwo,1
540,Azelf,287,Zigzagoon,540,Azelf,1
733,Scatterbug,432,Deoxys Speed Forme,432,Deoxys Speed Forme,0
47,Zubat,289,Wurmple,47,Zubat,1
769,Amaura,333,Aggron,333,Aggron,0
316,Ninjask,283,Swampert,316,Ninjask,1
271,Ho-oh,487,Bonsly,271,Ho-oh,1
548,Phione,272,Celebi,272,Celebi,0
34,Sandslash,193,Xatu,193,Xatu,0
629,Archeops,577,Munna,629,Archeops,1
458,Burmy,394,Mega Absol,394,Mega Absol,0
82,Graveler,352,Wailord,352,Wailord,0
796,Diancie,402,Clamperl,796,Diancie,1
591,Audino,717,Meloetta Pirouette Forme,717,Meloetta Pirouette Forme,0
268,Tyranitar,713,Kyurem White Kyurem,713,Kyurem White Kyurem,0
638,Gothitelle,697,Hydreigon,697,Hydreigon,0
730,Fletchling,619,Dwebble,730,Fletchling,1
293,Dustox,141,Gyarados,141,Gyarados,0
162,Dragonite,713,Kyurem White Kyurem,713,Kyurem White Kyurem,0
378,Lileep,704,Tornadus Therian Forme,704,Tornadus Therian Forme,0
696,Zweilous,662,Klang,696,Zweilous,1
596,Tympole,717,Meloetta Pirouette Forme,717,Meloetta Pirouette Forme,0
433,Turtwig,670,Lampent,670,Lampent,0
182,Spinarak,773,Dedenne,773,Dedenne,0
701,Terrakion,757,Inkay,701,Terrakion,1
308,Surskit,178,Hoothoot,308,Surskit,1
365,Swablu,434,Grotle,365,Swablu,1
680,Stunfisk,262,Blissey,680,Stunfisk,1
40,Nidoking,464,Vespiquen,464,Vespiquen,0
39,Nidorino,606,Scolipede,606,Scolipede,0
176,Sentret,64,Growlithe,64,Growlithe,0
146,Vaporeon,615,Darumaka,146,Vaporeon,1
327,Sableye,758,Malamar,758,Malamar,0
241,Corsola,389,Duskull,241,Corsola,1
420,Latios,28,Fearow,420,Latios,1
766,Heliolisk,572,Simisage,766,Heliolisk,1
334,Mega Aggron,700,Cobalion,700,Cobalion,0
630,Trubbish,741,Skiddo,630,Trubbish,1
157,Articuno,350,Mega Sharpedo,350,Mega Sharpedo,0
560,Emboar,111,Exeggcute,560,Emboar,1
646,Vanilluxe,672,Axew,646,Vanilluxe,1
729,Diggersby,720,Quilladin,729,Diggersby,1
19,Beedrill,107,Krabby,19,Beedrill,1
628,Archen,19,Beedrill,19,Beedrill,0
471,Gastrodon,136,Magmar,136,Magmar,0
497,Riolu,665,Eelektrik,497,Riolu,1
527,Gallade,313,Vigoroth,313,Vigoroth,0
249,Mega Houndoom,528,Mega Gallade,249,Mega Houndoom,1
427,Mega Rayquaza,158,Zapdos,427,Mega Rayquaza,1
673,Fraxure,550,Darkrai,550,Darkrai,0
584,Roggenrola,329,Mawile,329,Mawile,0
384,Castform,142,Mega Gyarados,142,Mega Gyarados,0
269,Mega Tyranitar,81,Geodude,269,Mega Tyranitar,1
177,Furret,27,Spearow,177,Furret,1
135,Electabuzz,783,Pumpkaboo Large Size,135,Electabuzz,1
599,Throh,526,Porygon-Z,526,Porygon-Z,0
175,Feraligatr,240,Piloswine,175,Feraligatr,1
126,Horsea,146,Vaporeon,146,Vaporeon,0
91,Farfetch'd,241,Corsola,91,Farfetch'd,1
270,Lugia,99,Cloyster,270,Lugia,1
43,Vulpix,354,Camerupt,43,Vulpix,1
691,Vullaby,509,Mantyke,691,Vullaby,1
175,Feraligatr,209,Yanma,209,Yanma,0
753,Spritzee,249,Mega Houndoom,249,Mega Houndoom,0
77,Weepinbell,445,Bidoof,77,Weepinbell,1
573,Pansear,454,Cranidos,573,Pansear,1
414,Mega Metagross,372,Barboach,414,Mega Metagross,1
780,Trevenant,385,Kecleon,385,Kecleon,0
720,Quilladin,744,Pangoro,744,Pangoro,0
277,Torchic,96,Grimer,277,Torchic,1
329,Mawile,744,Pangoro,744,Pangoro,0
89,Magnemite,713,Kyurem White Kyurem,713,Kyurem White Kyurem,0
530,Dusknoir,692,Mandibuzz,692,Mandibuzz,0
199,Marill,792,Noivern,199,Marill,1
627,Carracosta,246,Skarmory,627,Carracosta,1
382,Feebas,387,Banette,387,Banette,0
770,Aurorus,568,Stoutland,568,Stoutland,0
442,Starly,71,Alakazam,71,Alakazam,0
32,Raichu,669,Litwick,32,Raichu,1
604,Venipede,590,Excadrill,590,Excadrill,0
115,Hitmonlee,733,Scatterbug,115,Hitmonlee,1
40,Nidoking,478,Mismagius,478,Mismagius,0
474,Drifblim,566,Lillipup,566,Lillipup,0
439,Piplup,448,Kricketune,448,Kricketune,0
600,Sawk,2,Ivysaur,600,Sawk,1
358,Grumpig,130,Staryu,130,Staryu,0
780,Trevenant,310,Shroomish,780,Trevenant,1
722,Fennekin,312,Slakoth,722,Fennekin,1
274,Grovyle,154,Aerodactyl,154,Aerodactyl,0
530,Dusknoir,395,Wynaut,530,Dusknoir,1
244,Delibird,792,Noivern,792,Noivern,0
249,Mega Houndoom,508,Lumineon,249,Mega Houndoom,1
505,Toxicroak,204,Skiploom,505,Toxicroak,1
558,Tepig,494,Garchomp,494,Garchomp,0
451,Luxray,763,Clauncher,451,Luxray,1
28,Fearow,64,Growlithe,28,Fearow,1
178,Hoothoot,127,Seadra,127,Seadra,0
757,Inkay,406,Luvdisc,406,Luvdisc,0
529,Probopass,439,Piplup,439,Piplup,0
778,Klefki,2,Ivysaur,778,Klefki,1
318,Whismur,3,Venusaur,3,Venusaur,0
664,Tynamo,35,Nidoran♀,664,Tynamo,1
206,Aipom,21,Pidgey,206,Aipom,1
477,Mega Lopunny,444,Staraptor,477,Mega Lopunny,1
781,Pumpkaboo Average Size,414,Mega Metagross,414,Mega Metagross,0
657,Joltik,339,Manectric,339,Manectric,0
326,Delcatty,405,Relicanth,326,Delcatty,1
571,Pansage,320,Exploud,320,Exploud,0
584,Roggenrola,146,Vaporeon,146,Vaporeon,0
636,Gothita,372,Barboach,372,Barboach,0
17,Weedle,768,Tyrantrum,768,Tyrantrum,0
37,Nidoqueen,581,Unfezant,581,Unfezant,0
103,Mega Gengar,582,Blitzle,103,Mega Gengar,1
611,Basculin,640,Duosion,611,Basculin,1
104,Onix,168,Bayleef,104,Onix,1
373,Whiscash,115,Hitmonlee,115,Hitmonlee,0
68,Poliwrath,549,Manaphy,549,Manaphy,0
520,Togekiss,788,Gourgeist Super Size,520,Togekiss,1
641,Reuniclus,126,Horsea,641,Reuniclus,1
597,Palpitoad,750,Doublade,597,Palpitoad,1
676,Beartic,89,Magnemite,676,Beartic,1
318,Whismur,154,Aerodactyl,154,Aerodactyl,0
372,Barboach,640,Duosion,372,Barboach,1
27,Spearow,666,Eelektross,27,Spearow,1
452,Budew,258,Smoochum,258,Smoochum,0
179,Noctowl,781,Pumpkaboo Average Size,781,Pumpkaboo Average Size,0
216,Misdreavus,327,Sableye,327,Sableye,0
745,Furfrou,609,Petilil,745,Furfrou,1
726,Frogadier,540,Azelf,540,Azelf,0
156,Snorlax,681,Mienfoo,681,Mienfoo,0
504,Croagunk,182,Spinarak,504,Croagunk,1
367,Mega Altaria,464,Vespiquen,367,Mega Altaria,1
693,Heatmor,440,Prinplup,693,Heatmor,1
604,Venipede,293,Dustox,293,Dustox,0
137,Pinsir,531,Froslass,531,Froslass,0
693,Heatmor,54,Venonat,693,Heatmor,1
219,Girafarig,105,Drowzee,219,Girafarig,1
81,Geodude,258,Smoochum,81,Geodude,1
213,Umbreon,760,Barbaracle,760,Barbaracle,0
613,Krokorok,393,Absol,393,Absol,0
644,Vanillite,570,Liepard,570,Liepard,0
211,Quagsire,6,Charmeleon,211,Quagsire,1
447,Kricketot,270,Lugia,270,Lugia,0
732,Talonflame,376,Baltoy,732,Talonflame,1
788,Gourgeist Super Size,212,Espeon,212,Espeon,0
403,Huntail,175,Feraligatr,175,Feraligatr,0
101,Haunter,596,Tympole,101,Haunter,1
316,Ninjask,790,Avalugg,790,Avalugg,0
16,Butterfree,310,Shroomish,16,Butterfree,1
21,Pidgey,705,Thundurus Incarnate Forme,705,Thundurus Incarnate Forme,0
577,Munna,545,Giratina Altered Forme,545,Giratina Altered Forme,0
580,Tranquill,726,Frogadier,726,Frogadier,0
346,Gulpin,477,Mega Lopunny,477,Mega Lopunny,0
21,Pidgey,601,Sewaddle,21,Pidgey,1
476,Lopunny,305,Kirlia,476,Lopunny,1
664,Tynamo,555,Snivy,555,Snivy,0
269,Mega Tyranitar,317,Shedinja,269,Mega Tyranitar,1
501,Hippowdon,779,Phantump,501,Hippowdon,1
343,Volbeat,120,Rhyhorn,343,Volbeat,1
392,Chimecho,407,Bagon,392,Chimecho,1
579,Pidove,548,Phione,548,Phione,0
111,Exeggcute,296,Ludicolo,296,Ludicolo,0
95,Dewgong,799,Hoopa Unbound,799,Hoopa Unbound,0
197,Mega Ampharos,167,Chikorita,167,Chikorita,0
232,Heracross,340,Mega Manectric,340,Mega Manectric,0
193,Xatu,354,Camerupt,193,Xatu,1
577,Munna,331,Aron,331,Aron,0
639,Solosis,339,Manectric,339,Manectric,0
794,Yveltal,651,Escavalier,794,Yveltal,1
363,Cacnea,534,Wash Rotom,534,Wash Rotom,0
754,Aromatisse,765,Helioptile,754,Aromatisse,1
756,Slurpuff,451,Luxray,756,Slurpuff,1
54,Venonat,672,Axew,672,Axew,0
274,Grovyle,292,Cascoon,274,Grovyle,1
700,Cobalion,692,Mandibuzz,700,Cobalion,1
658,Galvantula,270,Lugia,270,Lugia,0
722,Fennekin,255,Smeargle,255,Smeargle,0
745,Furfrou,135,Electabuzz,135,Electabuzz,0
458,Burmy,752,Aegislash Shield Forme,752,Aegislash Shield Forme,0
5,Charmander,772,Hawlucha,772,Hawlucha,0
566,Lillipup,390,Dusclops,390,Dusclops,0
460,Wormadam Sandy Cloak,477,Mega Lopunny,477,Mega Lopunny,0
764,Clawitzer,629,Archeops,629,Archeops,0
353,Numel,603,Leavanny,603,Leavanny,0
436,Chimchar,432,Deoxys Speed Forme,432,Deoxys Speed Forme,0
751,Aegislash Blade Forme,683,Druddigon,683,Druddigon,0
204,Skiploom,582,Blitzle,204,Skiploom,1
508,Lumineon,147,Jolteon,147,Jolteon,0
291,Beautifly,300,Taillow,300,Taillow,0
741,Skiddo,289,Wurmple,741,Skiddo,1
587,Woobat,580,Tranquill,587,Woobat,1
75,Machamp,145,Eevee,145,Eevee,0
86,Slowpoke,304,Ralts,86,Slowpoke,1
153,Kabutops,195,Flaaffy,153,Kabutops,1
638,Gothitelle,663,Klinklang,663,Klinklang,0
315,Nincada,699,Volcarona,699,Volcarona,0
593,Timburr,757,Inkay,757,Inkay,0
19,Beedrill,488,Mime Jr.,19,Beedrill,1
756,Slurpuff,774,Carbink,756,Slurpuff,1
699,Volcarona,631,Garbodor,699,Volcarona,1
157,Articuno,355,Mega Camerupt,157,Articuno,1
469,Cherrim,567,Herdier,469,Cherrim,1
426,Rayquaza,120,Rhyhorn,426,Rayquaza,1
19,Beedrill,379,Cradily,19,Beedrill,1
529,Probopass,642,Ducklett,642,Ducklett,0
375,Crawdaunt,190,Togepi,375,Crawdaunt,1
249,Mega Houndoom,554,Victini,249,Mega Houndoom,1
119,Weezing,723,Braixen,723,Braixen,0
52,Paras,371,Solrock,371,Solrock,0
15,Metapod,115,Hitmonlee,115,Hitmonlee,0
624,Yamask,526,Porygon-Z,526,Porygon-Z,0
383,Milotic,148,Flareon,383,Milotic,1
256,Tyrogue,623,Sigilyph,623,Sigilyph,0
198,Bellossom,471,Gastrodon,198,Bellossom,1
218,Wobbuffet,221,Forretress,221,Forretress,0
344,Illumise,741,Skiddo,344,Illumise,1
582,Blitzle,654,Frillish,654,Frillish,0
528,Mega Gallade,741,Skiddo,528,Mega Gallade,1
628,Archen,403,Huntail,628,Archen,1
549,Manaphy,165,Mega Mewtwo Y,165,Mega Mewtwo Y,0
100,Gastly,563,Samurott,100,Gastly,1
184,Crobat,97,Muk,184,Crobat,1
53,Parasect,582,Blitzle,582,Blitzle,0
247,Houndour,202,Politoed,202,Politoed,0
321,Makuhita,176,Sentret,321,Makuhita,1
359,Spinda,407,Bagon,359,Spinda,1
703,Tornadus Incarnate Forme,211,Quagsire,703,Tornadus Incarnate Forme,1
603,Leavanny,676,Beartic,603,Leavanny,1
285,Poochyena,239,Swinub,239,Swinub,0
585,Boldore,439,Piplup,439,Piplup,0
305,Kirlia,15,Metapod,305,Kirlia,1
617,Darmanitan Zen Mode,333,Aggron,617,Darmanitan Zen Mode,1
546,Giratina Origin Forme,251,Phanpy,546,Giratina Origin Forme,1
636,Gothita,36,Nidorina,36,Nidorina,0
440,Prinplup,682,Mienshao,682,Mienshao,0
612,Sandile,459,Wormadam Plant Cloak,612,Sandile,1
98,Shellder,438,Infernape,438,Infernape,0
259,Elekid,347,Swalot,259,Elekid,1
442,Starly,566,Lillipup,442,Starly,1
